,date,open,high,low,close,volume,tic,day
2133,2000-04-20,18.8125,19.15625,18.75,10.386024475097656,4924600,CAT,3
2161,2000-04-24,19.09375,19.5625,19.09375,10.659344673156738,3312200,CAT,0
2189,2000-04-25,19.5,20.25,19.5,10.966819763183594,4381400,CAT,1
2217,2000-04-26,20.0625,20.34375,19.75,10.864328384399414,4544400,CAT,2
2245,2000-04-27,19.875,20.21875,19.46875,10.966819763183594,2903600,CAT,3
2273,2000-04-28,20.0625,20.5,19.625,10.778918266296387,3741600,CAT,4
2301,2000-05-01,19.71875,19.84375,19.40625,10.608098983764648,2637800,CAT,0
2329,2000-05-02,19.40625,19.96875,19.03125,10.830162048339844,2840800,CAT,1
2357,2000-05-03,19.6875,19.6875,19.25,10.625178337097168,2442600,CAT,2
2385,2000-05-04,19.4375,19.46875,18.9375,10.368943214416504,2377000,CAT,3
2413,2000-05-05,18.96875,19.6875,18.9375,10.67641830444336,2544600,CAT,4
2441,2000-05-08,19.53125,19.875,19.28125,10.64226245880127,2078600,CAT,0
2469,2000-05-09,19.46875,20.0,18.96875,10.386024475097656,3078800,CAT,1
2497,2000-05-10,19.0,19.21875,18.78125,10.488526344299316,2391400,CAT,2
2525,2000-05-11,19.1875,19.78125,18.84375,10.608098983764648,2617600,CAT,3
2553,2000-05-12,19.40625,19.9375,19.3125,10.761834144592285,1927800,CAT,4
2581,2000-05-15,19.78125,20.375,19.78125,11.086400985717773,3531000,CAT,0
2609,2000-05-16,20.28125,20.875,20.09375,11.000983238220215,4066000,CAT,1
2637,2000-05-17,20.125,20.34375,19.9375,10.932661056518555,1526600,CAT,2
2665,2000-05-18,20.0,20.0,19.25,10.608098983764648,3559200,CAT,3
2693,2000-05-19,19.40625,20.21875,19.25,10.949742317199707,3942200,CAT,4
2721,2000-05-22,20.03125,20.34375,19.8125,10.983905792236328,2443000,CAT,0
2749,2000-05-23,20.09375,20.34375,19.5,10.796000480651855,2005600,CAT,1
2777,2000-05-24,19.75,20.25,19.375,10.847247123718262,2075000,CAT,2
2805,2000-05-25,19.84375,19.9375,18.90625,10.403109550476074,2763800,CAT,3
2833,2000-05-26,19.03125,19.40625,18.9375,10.420195579528809,1908200,CAT,4
2861,2000-05-30,19.0625,19.40625,19.0625,10.471443176269531,1614200,CAT,1
2889,2000-05-31,19.15625,19.21875,18.9375,10.454354286193848,2925400,CAT,2
2917,2000-06-01,19.40625,20.0,19.40625,10.864328384399414,2835400,CAT,3
2945,2000-06-02,20.125,21.25,20.125,11.223062515258789,4491400,CAT,4
2973,2000-06-05,20.4375,20.4375,19.28125,10.932661056518555,3871600,CAT,0
3001,2000-06-06,19.78125,19.78125,19.09375,10.67641830444336,3697400,CAT,1
